Time_s,rpm,speed_kph,throttle_pos,engine_load,coolant_temp_C,coolant_pressure_PSI,intake_air_temp_C
6597,2178.09,26.97,11.49,16.99,113.2,14.2,29.35
6598,2141.03,25.12,11.59,16.32,113.19,14.23,29.55
6599,2177.79,23.76,10.87,15.96,113.17,14.28,29.41
6600,2170.48,22.0,11.5,15.21,113.13,14.62,29.23
6601,2155.65,20.06,10.27,14.6,113.12,14.67,29.19
6602,2165.82,18.29,9.85,14.09,113.09,14.45,29.24
6603,2160.94,17.11,10.17,13.99,113.09,14.92,29.22
6604,2105.82,15.35,8.97,13.63,113.11,14.55,29.28
6605,2049.41,13.88,9.4,13.92,113.2,14.4,29.19
6606,1936.11,12.08,9.22,14.22,113.2,14.32,29.11
6607,1892.1,10.58,9.94,13.65,113.24,14.25,29.04
6608,1834.38,9.45,10.0,13.78,113.3,14.57,29.03
6609,1766.98,8.46,9.41,13.57,113.33,14.31,29.06
6610,1682.09,7.66,9.18,13.0,113.31,13.76,28.92
6611,1617.6,7.23,9.0,13.76,113.34,14.05,28.84
6612,1585.38,6.74,10.24,13.4,113.36,13.96,28.87
6613,1531.59,6.35,9.79,12.94,113.32,13.98,28.84
6614,1527.45,6.07,9.2,12.78,113.26,14.15,28.98
6615,1485.56,5.88,8.63,11.34,113.24,13.94,28.91
6616,1412.25,5.64,8.41,11.78,113.25,14.0,28.8
6617,1355.68,5.35,7.15,10.83,113.21,13.6,28.82
6618,1299.49,5.26,6.62,10.58,113.2,14.07,28.88
6619,1292.13,6.39,6.22,18.33,113.16,13.2,28.77
6620,1303.26,7.67,6.07,19.33,113.13,13.4,28.87
6621,1336.83,9.02,7.33,20.34,113.17,13.74,28.99
6622,1336.87,10.3,7.83,20.12,113.23,13.87,28.97
6623,1362.42,11.35,7.58,17.97,113.14,13.4,29.09
6624,1405.84,11.9,7.57,14.77,113.08,13.7,28.85
6625,1461.06,13.21,7.9,19.71,113.09,13.65,28.92
6626,1466.84,14.66,8.53,20.93,113.13,13.34,28.85
6627,1519.1,15.81,7.71,20.12,113.16,13.59,28.92
6628,1540.11,17.11,7.41,21.73,113.15,13.98,28.8
6629,1579.05,18.11,6.72,19.26,113.1,13.41,28.76
6630,1610.59,19.4,6.7,21.18,113.1,13.78,28.7
6631,1657.22,20.01,6.5,18.18,113.15,14.21,28.66
6632,1685.96,20.54,6.04,16.31,113.12,13.74,28.79
6633,1720.55,20.98,7.02,16.01,113.05,13.89,28.73
6634,1768.31,22.24,9.2,21.14,113.04,13.83,28.9
6635,1845.22,23.44,10.34,23.43,112.99,14.07,28.84
6636,1913.16,24.15,10.02,21.25,112.99,14.01,28.94
6637,1943.9,24.71,10.29,20.12,113.0,13.95,28.8
6638,1986.38,26.12,10.75,25.54,113.04,14.04,28.79
6639,1962.79,26.83,10.4,20.49,113.04,13.96,28.75
6640,1931.93,27.87,11.81,24.39,113.03,14.16,28.89
6641,1949.07,28.76,13.57,22.53,113.04,13.67,28.89
6642,1958.82,29.94,12.54,24.19,113.08,13.86,28.68
6643,1954.85,30.52,13.64,20.98,113.11,13.76,28.52
6644,1978.44,31.06,13.01,19.87,113.1,13.86,28.41
6645,1982.84,31.94,12.88,21.85,113.15,13.86,28.49
6646,2001.6,33.18,13.4,23.21,113.18,14.01,28.53
6647,2061.21,34.48,14.94,25.85,113.21,14.16,28.5
6648,2093.87,35.77,15.32,26.22,113.27,13.66,28.41
6649,2134.77,36.23,15.36,22.17,113.31,13.67,28.41
6650,2155.44,37.52,16.19,27.37,113.3,14.0,28.34
6651,2193.91,38.67,17.02,28.09,113.4,14.19,28.36
6652,2215.62,39.81,17.37,28.28,113.43,14.19,28.36
6653,2239.79,40.83,18.05,28.81,113.38,13.76,28.3
6654,2274.11,41.76,17.34,28.53,113.4,13.68,28.35
6655,2299.86,42.11,15.51,24.35,113.42,13.94,28.4
6656,2365.7,43.53,17.27,32.47,113.49,14.27,28.42
6657,2417.0,44.13,16.16,30.34,113.52,14.04,28.3
6658,2408.6,44.9,15.67,30.06,113.52,14.12,28.39
6659,2489.33,46.22,15.68,33.42,113.57,13.65,28.41
6660,2545.49,47.52,15.57,32.46,113.53,14.18,28.5
6661,2609.65,48.44,15.11,30.48,113.55,14.24,28.63
6662,2645.46,49.48,15.74,31.75,113.56,14.07,28.52
6663,2575.69,50.1,16.1,30.27,113.52,14.17,28.59
6664,2524.19,51.4,16.91,34.13,113.49,13.88,28.56
6665,2544.25,52.35,17.43,32.9,113.48,14.13,28.44
6666,2499.5,53.41,17.19,31.57,113.45,13.76,28.49
6667,2466.24,53.92,16.71,27.92,113.44,13.75,28.37
6668,2460.99,54.66,17.63,28.94,113.47,13.9,28.39
6669,2441.25,55.58,17.26,30.27,113.45,13.68,28.32
6670,2465.9,56.42,16.88,30.48,113.48,13.41,28.28
6671,2493.7,57.47,17.84,31.82,113.48,13.71,28.31
6672,2519.98,58.86,18.13,34.45,113.52,13.77,28.21
6673,2526.18,59.79,17.8,31.3,113.56,13.68,28.19
6674,2554.39,60.91,17.62,32.54,113.56,13.7,28.27
6675,2611.73,61.53,18.51,30.37,113.57,13.9,28.19
6676,2601.16,62.4,19.02,31.27,113.65,14.22,28.3
6677,2647.45,63.43,19.3,31.82,113.73,14.23,28.31
6678,2683.93,64.05,18.24,29.85,113.84,13.88,28.38
6679,2699.52,64.54,18.35,28.66,113.9,14.4,28.55
6680,2723.49,65.69,18.44,33.84,113.94,14.41,28.69
6681,2750.82,66.36,17.73,29.48,113.97,14.12,28.67
6682,2751.04,67.11,17.39,30.59,114.04,14.19,28.58
6683,2740.64,67.65,18.03,29.6,114.09,14.24,28.44
6684,2787.5,68.76,19.34,33.74,114.19,13.94,28.44
6685,2789.32,69.76,18.65,32.97,114.21,13.89,28.47
6686,2797.1,70.54,18.03,30.45,114.32,14.03,28.52
6687,2821.6,71.9,19.08,35.52,114.39,13.99,28.17
6688,2864.08,73.11,19.09,34.52,114.44,14.3,28.3
6689,2886.53,73.36,19.4,28.45,114.44,14.48,28.44
6690,2907.25,74.68,19.45,36.75,114.48,14.1,28.4
6691,2893.36,75.38,20.0,32.9,114.53,14.05,28.5
6692,2857.31,75.99,18.9,31.18,114.58,14.16,28.5
6693,2821.06,77.22,19.78,35.85,114.61,14.5,28.45
6694,2814.71,77.76,18.11,31.16,114.56,14.48,28.54
6695,2804.44,78.26,19.02,32.08,114.54,14.16,28.38
6696,2797.55,79.03,19.22,33.69,114.59,14.3,28.36
6697,2802.28,79.7,19.74,34.06,114.57,13.83,28.33
6698,2797.8,80.56,20.16,36.76,114.67,14.23,28.24
6699,2817.99,81.95,19.26,39.05,114.68,14.52,28.3
6700,2791.01,82.14,20.32,31.59,114.67,14.21,28.38
6701,2823.0,82.72,20.65,33.0,114.72,14.35,28.54
6702,2811.28,83.69,21.5,35.96,114.78,13.79,28.55
6703,2788.28,84.24,20.82,33.12,114.79,14.35,28.45
6704,2790.22,85.66,21.5,39.6,114.74,13.89,28.3
6705,2803.62,86.6,20.64,36.42,114.78,13.8,28.31
6706,2811.31,87.67,21.12,37.32,114.75,14.46,28.29
6707,2814.5,88.06,20.35,33.08,114.76,14.09,28.23
6708,2860.82,88.89,24.64,37.33,114.74,13.83,28.42
6709,2866.95,89.87,25.09,38.77,114.72,14.63,28.47
6710,2848.37,90.92,26.11,39.59,114.78,14.01,28.56
6711,2874.86,92.27,25.94,41.9,114.81,13.95,28.62
6712,2949.66,93.38,26.21,40.75,114.93,13.92,28.62
6713,2956.91,94.61,26.94,42.15,114.91,14.1,28.8
6714,2969.1,95.47,25.84,40.03,114.86,14.54,28.67
6715,2992.02,96.24,25.14,38.97,114.88,14.24,28.57
6716,3053.68,97.0,25.83,39.35,114.9,14.75,28.46
6717,3071.29,97.63,25.45,38.39,114.89,14.43,28.6
6718,3076.34,98.57,24.85,39.09,114.87,14.59,28.59
6719,3109.65,98.98,24.15,35.48,114.9,14.18,28.53
6720,3139.59,99.78,23.25,38.23,114.88,14.43,28.5
6721,3092.13,100.11,21.62,35.17,114.92,14.37,28.64
6722,3020.61,100.52,20.42,35.16,114.99,14.41,28.64
6723,2969.51,100.94,20.74,34.27,114.97,14.46,28.7
6724,2959.87,101.24,21.48,34.55,114.96,14.56,28.7
6725,2938.72,101.61,23.66,36.97,114.96,14.24,28.65
6726,2928.86,101.84,23.5,36.32,114.93,14.25,28.69
6727,2903.3,102.07,22.38,35.64,114.97,14.73,28.62
6728,2903.5,102.16,22.3,33.99,114.95,13.83,28.66
6729,2888.65,102.2,22.79,33.65,115.02,14.0,28.48
6730,2859.76,102.26,23.5,33.48,115.0,14.0,28.55
6731,2860.4,102.35,24.08,33.62,114.99,13.66,28.6
6732,2828.8,102.42,24.31,34.39,115.0,15.16,28.66
6733,2849.78,102.48,24.13,34.86,114.96,14.06,28.65
6734,2857.82,102.63,24.52,35.18,114.91,14.53,28.65
6735,2838.54,102.67,23.29,33.92,114.88,14.38,28.79
6736,2823.82,102.82,21.57,33.73,114.92,14.35,28.91
6737,2817.68,102.75,23.24,33.01,114.92,14.22,29.05
6738,2806.66,102.93,23.12,32.94,114.9,13.84,29.13
6739,2826.7,102.82,23.38,32.64,114.89,13.73,29.05
6740,2806.51,102.9,20.99,32.95,114.89,14.51,29.02
6741,2769.88,102.85,22.28,32.23,114.95,14.41,29.11
6742,2763.14,102.84,23.12,31.97,114.97,14.56,28.96
6743,2776.97,102.8,21.7,32.12,114.94,14.72,28.89
6744,2793.65,102.61,21.42,31.5,115.03,14.49,28.78
6745,2790.52,102.72,21.7,31.21,115.02,14.23,28.77
6746,2772.19,102.58,20.66,29.77,115.01,14.73,28.72
6747,2768.14,102.57,21.13,30.98,115.0,14.24,28.6
6748,2752.23,102.41,21.99,30.82,115.0,14.25,28.61
6749,2705.99,102.61,22.3,31.5,115.05,14.03,28.58
6750,2694.82,102.74,21.03,30.28,115.02,14.33,28.69
6751,2712.62,102.92,20.34,29.59,115.07,14.61,28.85
6752,2711.84,102.67,20.35,27.64,115.08,14.49,28.84
6753,2710.61,102.76,20.31,28.14,115.07,14.0,28.79
6754,2738.13,102.87,20.3,27.56,115.09,14.06,28.83
6755,2720.6,102.86,20.2,26.73,115.11,14.44,28.83
6756,2707.54,103.08,19.0,28.01,115.09,14.07,28.78
6757,2719.83,102.87,19.9,27.54,115.1,14.65,28.65
6758,2709.97,102.91,20.58,28.08,115.12,13.94,28.66
6759,2701.18,102.81,21.09,27.27,115.12,13.98,28.69
6760,2738.76,102.73,21.47,27.49,115.11,15.17,28.78
6761,2719.08,102.78,21.26,28.07,115.14,14.33,28.8
6762,2708.65,102.79,20.8,28.32,115.11,14.65,28.93
6763,2723.21,102.94,20.14,28.93,115.18,14.79,29.02
6764,2727.03,103.13,21.6,29.39,115.18,14.39,29.03
6765,2703.9,103.15,21.59,28.48,115.21,14.42,28.96
6766,2746.26,103.04,20.25,27.95,115.22,14.23,28.92
6767,2731.44,102.98,20.36,27.34,115.2,13.98,28.86
6768,2728.85,102.9,18.8,27.16,115.22,14.14,28.85
6769,2740.28,102.86,19.27,27.58,115.23,14.66,28.57
6770,2784.89,102.88,19.62,27.4,115.22,14.75,28.5
6771,2772.11,102.85,19.37,26.86,115.28,14.3,28.71
6772,2750.55,102.81,18.83,26.64,115.28,14.83,28.74
6773,2759.63,102.54,19.54,26.03,115.27,14.14,28.69
6774,2799.69,102.66,19.72,26.71,115.26,14.45,28.68
6775,2794.53,102.44,18.34,26.23,115.16,14.81,28.55
6776,2782.23,102.53,19.65,27.11,115.11,14.6,28.54
6777,2785.35,102.69,19.16,27.08,115.13,14.47,28.65
6778,2738.0,102.5,18.34,26.62,115.14,14.58,28.59
6779,2725.93,102.32,19.73,27.54,115.15,14.85,28.49
6780,2691.63,102.36,20.76,28.7,115.17,14.55,28.5
6781,2690.97,102.34,20.49,27.9,115.18,14.19,28.61
6782,2686.93,102.29,19.58,27.48,115.17,14.4,28.59
6783,2640.39,102.14,19.03,27.2,115.19,14.27,28.52
6784,2656.81,102.36,19.03,28.94,115.22,14.8,28.71
6785,2680.09,102.31,20.24,29.98,115.34,14.52,28.56
6786,2685.31,102.63,21.55,32.51,115.37,14.79,28.48
6787,2662.92,102.53,21.67,31.32,115.36,14.11,28.37
6788,2699.23,102.44,22.17,33.29,115.38,14.56,28.23
6789,2742.91,102.26,21.92,34.46,115.44,14.38,28.18
6790,2750.66,102.22,21.17,34.07,115.48,14.04,28.26
6791,2741.89,102.18,19.99,34.18,115.39,13.92,28.36
6792,2734.84,102.26,20.43,34.6,115.34,13.83,28.34
6793,2744.74,102.37,21.3,34.88,115.37,14.67,28.24
6794,2746.4,102.38,20.91,34.52,115.36,14.27,28.28
6795,2755.45,102.53,21.98,36.21,115.28,14.08,28.4
6796,2764.09,102.74,21.73,36.58,115.3,14.53,28.41
6797,2747.87,102.75,21.77,34.89,115.29,14.46,28.45
6798,2732.31,102.86,21.62,34.78,115.31,14.16,28.38
6799,2730.06,102.92,22.63,33.69,115.32,14.85,28.45
6800,2743.54,103.06,22.98,34.43,115.36,14.42,28.42
6801,2715.41,103.33,22.93,35.04,115.36,14.26,28.54
6802,2717.7,103.39,22.89,34.25,115.34,14.31,28.73
6803,2723.48,103.48,21.85,32.83,115.39,14.35,28.76
6804,2719.14,103.54,20.07,31.93,115.38,14.42,28.77
6805,2753.05,103.53,19.8,31.38,115.37,14.41,28.77
6806,2779.77,103.76,19.94,32.82,115.35,15.09,28.75
6807,2786.76,103.72,20.53,32.55,115.42,14.23,28.78
6808,2820.01,103.75,20.53,33.7,115.39,14.27,28.84
6809,2830.9,103.71,20.26,34.02,115.42,14.61,28.78
6810,2824.64,103.62,18.04,32.99,115.4,14.48,28.86
6811,2806.37,103.3,18.82,32.81,115.43,14.03,28.83
6812,2791.91,103.18,19.26,33.6,115.44,14.24,28.74
6813,2795.36,103.28,20.19,35.57,115.45,14.47,28.73
6814,2782.68,103.01,20.34,35.84,115.47,14.75,28.75
6815,2748.89,102.96,21.37,36.06,115.52,14.25,28.83
6816,2741.95,102.9,20.95,35.52,115.56,14.08,28.87
6817,2764.48,103.05,21.04,36.74,115.58,13.88,28.85
6818,2712.68,103.25,21.39,37.15,115.56,13.92,28.8
6819,2746.93,103.1,21.93,35.64,115.58,14.35,28.77
6820,2760.27,103.11,22.23,35.4,115.58,14.12,28.79
6821,2756.11,103.23,22.6,38.14,115.48,14.36,28.79
6822,2762.69,103.12,22.71,36.77,115.46,14.26,28.88
6823,2781.93,103.17,22.46,37.29,115.44,14.16,28.9
6824,2780.09,103.09,23.09,36.46,115.4,14.21,28.99
6825,2796.77,103.24,21.67,36.47,115.5,14.33,28.96
6826,2808.72,103.06,21.15,34.43,115.48,14.51,29.09
6827,2805.93,103.04,22.46,34.0,115.4,14.53,29.05
6828,2777.08,102.84,21.83,33.88,115.37,14.61,28.92
6829,2772.08,102.79,21.73,33.99,115.4,14.27,28.87
6830,2728.67,102.6,22.81,35.33,115.48,14.15,28.92
6831,2740.65,102.63,22.58,35.17,115.56,14.34,28.88
6832,2733.68,102.68,21.83,34.88,115.6,14.2,28.77
6833,2723.36,102.45,22.75,34.55,115.6,14.28,28.63
6834,2739.41,102.34,22.38,33.52,115.66,14.06,28.69
6835,2715.12,102.46,22.17,34.35,115.63,14.41,28.53
6836,2721.18,102.47,20.51,32.72,115.62,14.47,28.42
6837,2717.47,102.49,20.51,31.59,115.62,14.23,28.44
6838,2717.43,102.42,21.15,32.42,115.69,14.54,28.47
6839,2727.04,102.58,20.91,32.79,115.72,14.25,28.41
6840,2765.51,102.43,19.94,31.77,115.73,15.15,28.43
6841,2770.51,102.46,19.72,32.07,115.83,15.1,28.28
6842,2794.0,102.48,19.4,31.98,115.82,14.78,28.35
6843,2815.59,102.63,19.48,32.09,115.83,14.68,28.29
6844,2822.61,102.92,19.42,33.94,115.85,14.41,28.24
6845,2776.4,102.74,20.95,31.88,115.82,14.2,28.3
6846,2768.21,102.68,21.24,30.06,115.87,14.46,28.27
6847,2743.61,102.65,19.87,30.1,115.93,14.58,28.13
6848,2800.92,102.49,20.08,31.03,115.96,14.09,27.86
6849,2773.38,102.46,20.19,30.02,115.97,14.16,27.95
6850,2740.1,102.54,21.31,30.85,115.96,14.62,28.01
6851,2685.69,102.56,21.2,30.96,115.99,14.38,28.05
6852,2673.05,102.57,21.09,31.87,116.06,14.49,27.97
6853,2685.33,102.44,22.61,32.74,116.05,14.48,27.94
6854,2715.02,102.44,21.64,32.98,116.0,14.34,27.99
6855,2697.76,102.4,22.25,33.5,115.98,14.2,28.01
6856,2727.13,102.23,22.22,33.32,115.91,14.4,28.12
6857,2727.68,102.17,21.73,32.16,115.9,14.3,28.25
6858,2719.27,102.05,21.17,31.61,115.91,14.11,28.33
6859,2726.09,102.29,22.4,34.33,115.94,14.5,28.41
6860,2756.87,102.24,22.67,33.8,115.95,14.48,28.42
6861,2756.23,102.17,23.02,33.9,115.97,14.02,28.38
6862,2733.04,102.32,23.64,34.48,115.99,14.25,28.55
6863,2743.65,102.36,23.72,35.1,116.02,14.17,28.48
6864,2751.75,102.17,22.63,34.3,116.08,14.22,28.47
6865,2746.68,102.26,21.3,34.58,116.09,15.54,28.59
6866,2766.18,102.0,22.53,33.44,116.14,14.18,28.6
6867,2717.34,102.14,22.65,33.95,116.17,14.21,28.57
6868,2727.76,102.14,22.59,33.76,116.21,14.66,28.37
6869,2745.71,102.13,23.91,33.15,116.23,14.48,28.22
6870,2716.1,102.03,22.8,32.45,116.24,14.58,28.4
6871,2689.18,102.09,20.66,32.04,116.28,14.99,28.47
6872,2715.14,102.14,19.31,32.61,116.21,14.23,28.42
6873,2741.34,102.19,19.12,33.19,116.3,14.31,28.45
6874,2767.96,102.21,19.45,34.23,116.3,14.21,28.33
6875,2750.34,102.17,20.75,34.88,116.35,14.39,28.33
6876,2753.43,102.29,21.55,36.3,116.29,14.49,28.23
6877,2758.24,102.31,19.5,33.9,116.25,13.84,28.1
6878,2722.45,102.36,21.95,33.86,116.25,13.88,27.94
6879,2728.7,102.44,21.61,34.98,116.3,14.08,27.82
6880,2733.9,102.39,22.57,34.3,116.29,14.31,27.87
6881,2750.18,102.2,22.89,33.85,116.31,14.86,27.8
6882,2738.07,102.25,22.76,32.13,116.31,14.48,27.89
6883,2764.03,102.3,22.46,32.93,116.34,14.07,27.98
6884,2763.06,102.35,21.49,31.64,116.39,14.79,27.98
6885,2794.49,102.34,20.45,30.44,116.41,13.89,27.98
6886,2802.5,102.32,20.41,31.27,116.48,14.22,28.0
6887,2800.04,102.4,19.45,29.75,116.56,14.58,27.94
6888,2769.16,102.41,20.96,30.77,116.55,14.44,28.06
6889,2740.29,102.68,21.22,31.71,116.52,14.4,28.27
6890,2774.54,102.84,23.01,31.89,116.56,15.05,28.36
6891,2789.98,102.93,22.55,30.81,116.51,14.58,28.17
6892,2779.42,102.71,21.97,29.09,116.55,14.1,28.09
6893,2768.22,102.9,22.49,29.95,116.53,14.34,28.13
6894,2771.09,102.87,22.18,28.29,116.52,14.39,28.18
6895,2742.58,102.91,22.91,28.03,116.56,14.15,28.01
6896,2735.7,102.95,23.94,29.68,116.58,14.21,27.87
6897,2751.77,103.05,24.63,29.89,116.61,14.93,27.96
6898,2768.48,102.98,25.41,28.45,116.7,14.15,27.89
6899,2761.27,103.15,25.76,28.33,116.73,14.7,27.72
6900,2794.59,103.32,24.98,28.92,116.71,14.66,27.61
6901,2812.81,103.38,25.59,27.62,116.72,14.45,27.71
6902,2792.42,103.38,25.74,27.46,116.67,14.37,27.63
6903,2764.66,103.52,24.91,29.69,116.73,14.46,27.69
6904,2777.35,103.38,24.18,28.99,116.77,14.37,27.6
6905,2767.34,103.36,23.85,29.26,116.76,14.49,27.5
6906,2755.11,103.39,24.52,29.44,116.73,14.36,27.61
6907,2761.63,103.38,24.32,29.4,116.73,14.51,27.66
6908,2776.93,103.29,24.04,29.38,116.64,14.49,27.66
6909,2791.82,103.37,23.71,30.23,116.68,14.22,27.71
6910,2789.86,103.36,23.21,30.9,116.68,14.4,27.88
6911,2740.86,103.36,22.12,30.01,116.71,14.48,27.92
6912,2763.65,103.46,22.75,30.49,116.74,14.64,28.06
6913,2751.86,104.87,22.55,38.36,116.78,14.06,28.09
6914,2766.71,105.9,23.06,37.26,116.89,14.78,28.05
6915,2772.55,106.5,22.94,34.54,116.95,14.16,28.07
6916,2827.03,107.2,23.83,36.07,116.98,14.66,28.02
6917,2871.61,107.57,23.59,34.64,116.99,14.42,28.01
6918,2863.08,108.77,23.28,41.21,116.99,13.84,27.96
6919,2839.33,109.2,24.21,37.43,117.0,14.22,27.96
6920,2823.1,110.33,23.97,40.78,117.03,14.28,27.91
6921,2842.82,111.45,24.55,39.48,117.07,14.27,27.92
6922,2845.89,112.14,25.76,37.57,117.05,14.55,27.95
6923,2840.29,113.38,25.55,40.39,117.02,14.39,27.98
6924,2849.26,114.17,25.65,37.6,117.06,14.46,28.03
6925,2879.73,115.39,25.71,39.75,117.07,13.87,27.98
6926,2898.21,116.33,26.09,38.18,117.04,14.51,27.88
6927,2907.8,116.94,26.12,36.06,117.0,14.66,27.93
6928,2915.3,115.59,26.61,32.57,116.98,14.5,27.97
6929,2921.56,114.08,25.79,31.8,116.91,14.87,27.94
6930,2932.83,113.28,26.56,31.71,116.83,14.3,27.85
6931,2938.91,111.29,27.48,32.48,116.85,14.56,27.88
6932,2901.52,109.75,27.2,32.21,116.86,14.31,27.85
6933,2902.65,108.86,26.1,31.87,116.87,14.6,28.0
6934,2890.65,107.98,25.69,31.67,116.91,14.65,28.08
6935,2865.38,107.33,25.25,30.8,116.87,14.81,28.08
6936,2854.43,106.53,26.35,32.32,116.98,14.14,27.98
6937,2872.99,105.62,25.83,33.69,116.99,14.09,28.03
6938,2881.4,105.25,26.54,34.84,116.93,14.32,27.98
6939,2874.0,105.1,26.16,33.27,117.0,13.96,27.93
6940,2846.2,104.58,25.76,32.46,116.91,13.93,27.98
6941,2811.63,104.22,25.07,32.57,116.94,14.35,27.95
6942,2789.04,103.94,24.52,31.68,116.94,13.89,27.72
6943,2788.38,103.86,24.95,31.36,116.98,14.06,27.74
6944,2787.36,103.63,24.03,30.05,117.02,14.29,27.77
6945,2772.51,103.47,24.56,30.03,117.13,14.09,27.79
6946,2789.91,103.27,25.41,29.96,117.11,13.93,27.89
6947,2794.51,103.11,24.55,28.06,117.09,14.26,27.77
6948,2737.57,102.95,25.21,29.18,117.12,14.5,27.6
6949,2742.58,102.64,25.67,29.86,117.17,14.59,27.57
6950,2759.7,102.55,25.94,29.23,117.18,13.97,27.67
6951,2762.66,102.32,24.98,29.72,117.2,14.33,27.49
6952,2772.54,102.26,24.52,29.85,117.18,13.84,27.48
6953,2764.62,102.44,24.21,31.82,117.25,14.48,27.37
6954,2762.18,102.48,25.62,32.06,117.21,14.37,27.38
6955,2760.45,102.51,25.21,31.38,117.17,14.6,27.58
6956,2763.62,102.6,24.73,32.14,117.23,14.26,27.58
6957,2751.51,102.88,23.63,33.34,117.21,14.98,27.62
6958,2774.25,102.93,22.66,32.5,117.16,14.35,27.7
6959,2800.34,102.88,22.0,32.74,117.15,14.02,27.72
6960,2783.9,102.83,22.23,34.18,117.12,14.48,27.64
6961,2756.7,102.91,21.06,34.56,117.11,14.1,27.8
6962,2729.39,102.91,20.57,33.03,117.17,14.34,27.86
6963,2740.27,102.93,19.18,32.55,117.13,14.22,27.92
6964,2754.05,103.03,20.59,32.7,117.11,13.71,27.98
6965,2762.69,103.09,20.8,33.4,117.08,14.22,27.98
6966,2772.33,103.21,21.18,33.11,117.03,14.1,28.12
6967,2759.2,103.2,20.34,33.58,117.07,14.39,28.07
6968,2719.13,103.0,21.39,33.34,117.07,14.33,28.27
6969,2713.91,102.79,22.6,33.54,117.13,14.14,28.23
6970,2752.76,102.93,22.61,34.05,117.11,14.44,28.37
6971,2758.85,103.01,22.16,32.88,117.19,13.41,28.47
6972,2767.52,103.03,22.55,32.27,117.11,14.01,28.36
6973,2784.73,103.0,23.03,32.5,117.09,14.38,28.4
6974,2764.89,102.97,23.57,32.56,117.14,14.73,28.41
6975,2768.81,102.91,23.9,32.32,117.19,14.71,28.36
6976,2777.87,102.8,24.43,32.74,117.17,14.16,28.34
6977,2756.38,102.71,23.58,31.87,117.18,14.21,28.36
6978,2763.54,102.62,24.09,32.07,117.15,14.5,28.52
6979,2788.12,102.58,23.46,33.22,117.17,14.3,28.52
6980,2774.99,102.6,21.26,31.91,117.22,14.21,28.49
6981,2737.5,102.77,21.0,32.26,117.26,14.35,28.38
6982,2742.08,102.54,20.6,30.2,117.25,14.23,28.4
6983,2729.47,102.51,20.87,30.02,117.24,14.02,28.4
6984,2735.92,102.67,21.68,31.66,117.26,14.37,28.31
6985,2721.26,102.73,21.85,30.66,117.29,14.29,28.48
6986,2726.72,102.62,23.41,30.11,117.35,13.6,28.51
6987,2754.17,102.45,22.79,30.34,117.33,13.94,28.49
6988,2751.71,102.16,21.06,30.05,117.36,14.39,28.41
6989,2717.28,102.18,21.32,30.61,117.37,14.38,28.36
6990,2727.9,102.26,20.93,29.94,117.37,13.85,28.32
6991,2729.67,102.21,20.11,30.25,117.4,14.52,28.45
6992,2735.45,102.36,20.07,30.8,117.47,13.92,28.53
6993,2755.63,102.39,19.6,29.3,117.46,14.55,28.53
6994,2743.29,102.46,19.26,30.14,117.5,14.25,28.62
6995,2737.65,102.44,20.7,31.26,117.49,13.71,28.73
6996,2718.32,102.56,20.93,31.73,117.46,14.29,28.72
6997,2726.32,102.71,20.85,31.27,117.47,14.12,28.72
6998,2733.33,102.78,22.22,31.66,117.4,14.1,28.77
6999,2730.68,102.74,21.91,30.12,117.41,14.12,28.82
7000,2748.07,102.68,20.88,31.73,117.43,13.93,28.7
7001,2727.75,102.87,19.98,31.62,117.44,13.18,28.61
7002,2733.56,102.94,20.1,31.2,117.45,14.42,28.56
7003,2747.46,102.82,18.92,30.24,117.52,13.97,28.49
7004,2736.03,102.64,18.24,29.2,117.57,14.32,28.34
7005,2709.62,102.7,18.28,28.8,117.59,13.97,28.43
7006,2680.32,102.61,19.51,29.66,117.59,14.06,28.41
7007,2692.43,102.7,20.78,31.01,117.66,14.12,28.24
7008,2733.44,102.51,21.37,30.35,117.71,14.4,28.22
7009,2722.8,102.42,21.37,29.9,117.72,14.14,28.21
7010,2734.21,102.26,20.92,29.22,117.72,14.26,28.18
7011,2687.27,102.46,21.38,31.17,117.63,14.1,28.07
7012,2702.62,102.39,22.81,31.26,117.66,14.19,27.95
7013,2687.04,102.5,22.84,32.26,117.64,14.11,28.0
7014,2687.13,102.46,22.33,31.53,117.62,13.64,27.88
7015,2696.49,102.42,22.11,31.9,117.61,14.49,27.86
7016,2669.77,102.42,21.83,30.41,117.56,14.47,27.9
7017,2743.21,102.58,22.31,32.09,117.55,14.02,27.92
7018,2732.68,102.87,21.76,33.43,117.6,13.49,27.93
7019,2747.81,102.86,22.06,31.97,117.57,14.02,28.08
7020,2777.95,102.53,22.45,32.2,117.55,14.4,27.96
7021,2780.31,102.56,22.64,31.91,117.56,14.32,28.09
7022,2751.64,102.55,21.65,30.8,117.55,13.82,27.87
7023,2753.15,102.51,21.51,30.37,117.48,14.12,28.03
7024,2715.12,102.35,21.07,30.21,117.5,14.18,27.87
7025,2712.06,102.31,21.05,29.85,117.52,14.49,28.15
7026,2749.25,102.25,20.55,28.52,117.56,14.34,28.18
7027,2720.11,102.23,21.63,29.51,117.59,13.8,28.3
7028,2706.24,102.12,21.75,29.95,117.71,14.3,28.4
7029,2747.41,102.14,20.43,30.11,117.67,14.25,28.38
7030,2742.37,102.13,19.46,28.89,117.68,14.52,28.35
7031,2723.86,102.11,20.61,28.96,117.74,14.78,28.35
